brand_id,ratingCount
971,8
207,11
363,553
37,26
841,102
544,12
767,184.4794104
626,184.4794104
583,27
723,184.4794104
962,44
557,184.4794104
599,184.4794104
848,184.4794104
903,184.4794104
313,184.4794104
337,63
841,43
554,50
750,173
239,43
239,41
931,5
812,184.4794104
125,76
43,184.4794104
595,184.4794104
444,5
734,184.4794104
242,14
945,19
125,184.4794104
750,322
841,36
398,5
239,184.4794104
509,20
882,184.4794104
734,3
903,37
853,5
427,184.4794104
469,184.4794104
792,18
353,11
928,5
586,184.4794104
52,184.4794104
136,1328
303,13
908,9
478,11
75,51
794,25
300,184.4794104
827,184.4794104
677,11
278,184.4794104
427,184.4794104
544,184.4794104
734,184.4794104
608,184.4794104
147,184.4794104
290,184.4794104
162,274
688,309
179,11
37,184.4794104
239,21
260,184.4794104
624,5
215,5
37,6
427,184.4794104
313,184.4794104
688,184.4794104
550,184.4794104
170,184.4794104
169,184.4794104
313,184.4794104
665,13
648,41
776,210
123,184.4794104
768,29
125,53
639,184.4794104
845,7
777,184.4794104
187,184.4794104
929,184.4794104
846,184.4794104
519,184.4794104
544,184.4794104
544,184.4794104
191,184.4794104
779,2802
131,184.4794104
750,36
652,5
512,184.4794104
544,7
242,184.4794104
1018,184.4794104
846,184.4794104
458,184.4794104
125,14
555,184.4794104
38,8
812,184.4794104
353,184.4794104
534,184.4794104
106,852
732,184.4794104
734,9
945,225
958,7
16,23
892,2
846,184.4794104
847,184.4794104
608,184.4794104
427,184.4794104
608,184.4794104
694,184.4794104
903,184.4794104
319,184.4794104
660,184.4794104
365,353
962,62
554,142
206,184.4794104
520,21
583,45
734,184.4794104
444,66
998,184.4794104
77,10
427,184.4794104
868,184.4794104
848,184.4794104
943,184.4794104
983,184.4794104
783,184.4794104
710,208
715,107
206,184.4794104
239,34
444,155
446,184.4794104
799,31
547,184.4794104
172,184.4794104
853,184.4794104
846,184.4794104
841,184.4794104
427,184.4794104
596,13
868,184.4794104
111,184.4794104
162,40
206,184.4794104
66,55
75,250
750,32
903,10
846,184.4794104
242,184.4794104
779,184.4794104
364,184.4794104
502,184.4794104
287,184.4794104
943,184.4794104
555,16
439,184.4794104
98,184.4794104
95,20
37,5
389,193
892,7
793,249
618,104
728,8
715,184.4794104
735,184.4794104
708,184.4794104
927,184.4794104
123,184.4794104
848,184.4794104
929,184.4794104
692,6
677,184.4794104
847,184.4794104
903,352
783,3531
750,118
520,8
357,18
931,12
363,180
521,184.4794104
50,19
427,184.4794104
776,184.4794104
846,184.4794104
353,184.4794104
583,184.4794104
314,184.4794104
845,262
125,299
75,336
768,9
259,3
477,18
903,116
555,16
625,14
962,54
248,184.4794104
102,184.4794104
554,184.4794104
596,184.4794104
846,184.4794104
170,184.4794104
734,184.4794104
866,26
676,29
324,131
555,6
931,10
259,22
799,62
75,86
176,184.4794104
832,184.4794104
336,184.4794104
696,184.4794104
596,184.4794104
596,184.4794104
293,184.4794104
455,144
579,109
820,281
544,20
910,184.4794104
131,184.4794104
555,9
408,89
841,25
710,184.4794104
724,184.4794104
846,184.4794104
189,184.4794104
555,184.4794104
931,184.4794104
186,184.4794104
841,209
408,15
660,184.4794104
799,13
750,184.4794104
832,15
903,51
374,19
587,184.4794104
427,184.4794104
551,184.4794104
884,184.4794104
962,184.4794104
660,184.4794104
583,184.4794104
848,184.4794104
260,34
772,105
930,27
557,184.4794104
750,24
931,184.4794104
735,184.4794104
903,95
832,184.4794104
75,18
427,184.4794104
983,184.4794104
544,184.4794104
313,184.4794104
555,184.4794104
513,184.4794104
776,706
95,2
1014,9
75,12
277,184.4794104
233,2
405,22
259,184.4794104
846,184.4794104
384,184.4794104
958,184.4794104
665,184.4794104
353,16
585,184.4794104
595,184.4794104
809,184.4794104
726,51
676,220
583,8
206,184.4794104
176,9
783,7
853,13
544,184.4794104
521,2
75,28
95,184.4794104
771,184.4794104
463,184.4794104
125,6
733,184.4794104
239,184.4794104
847,25
762,184.4794104
279,11
328,494
846,184.4794104
1010,65
413,184.4794104
750,55
179,25
520,44
96,5
50,184.4794104
921,12
544,184.4794104
444,5
216,184.4794104
206,184.4794104
176,184.4794104
652,20
831,29
845,12
239,11
179,184.4794104
557,184.4794104
783,26
594,5
100,19
625,184.4794104
799,184.4794104
846,184.4794104
964,184.4794104
353,184.4794104
279,10
357,64
595,11
554,16
206,184.4794104
660,10
974,184.4794104
374,184.4794104
544,3
767,184.4794104
242,184.4794104
771,184.4794104
652,15
706,184.4794104
463,184.4794104
832,184.4794104
258,25
962,516
762,21
963,793
783,8
1020,29
206,184.4794104
767,184.4794104
903,18
458,184.4794104
3,184.4794104
776,20
458,184.4794104
865,3
224,184.4794104
436,184.4794104
903,246
365,28
956,13
162,184.4794104
206,184.4794104
846,184.4794104
176,2
217,48
397,100
903,9
337,8
34,184.4794104
463,184.4794104
915,184.4794104
809,184.4794104
544,184.4794104
172,16
870,327
903,35
374,74
219,23
931,184.4794104
846,184.4794104
750,2
967,184.4794104
207,184.4794104
793,15
674,184.4794104
194,184.4794104
796,184.4794104
931,184.4794104
444,184.4794104
381,7
207,184.4794104
179,42
750,196
206,184.4794104
488,184.4794104
458,14
544,21
163,184.4794104
891,184.4794104
75,5
1004,184.4794104
444,11
365,24
767,184.4794104
151,184.4794104
962,191
801,6
846,5
357,23
67,184.4794104
903,171
982,184.4794104
171,5
783,9
962,25
557,184.4794104
821,184.4794104
178,184.4794104
583,184.4794104
698,184.4794104
901,184.4794104
446,7
280,11
945,270
397,4
259,46
735,5
176,184.4794104
173,184.4794104
427,184.4794104
1017,184.4794104
998,184.4794104
239,184.4794104
404,13
783,15
688,8
590,184.4794104
418,1398
644,184.4794104
951,83
446,16
783,218
357,27
843,12
783,10
903,13
179,10
67,184.4794104
279,15
846,184.4794104
821,184.4794104
970,184.4794104
97,184.4794104
242,13
863,184.4794104
750,1898
539,20
446,104
783,31
903,42
526,184.4794104
471,184.4794104
259,184.4794104
643,184.4794104
635,28
340,184.4794104
133,184.4794104
784,14
832,184.4794104
863,184.4794104
179,38
567,184.4794104
750,131
75,38
583,184.4794104
680,16
81,184.4794104
749,5
730,184.4794104
203,184.4794104
509,184.4794104
29,184.4794104
690,11
147,184.4794104
848,184.4794104
239,430
841,14
133,5
858,10
544,7
357,36
75,27
133,184.4794104
571,184.4794104
558,184.4794104
278,184.4794104
846,184.4794104
179,184.4794104
688,7
969,184.4794104
680,184.4794104
162,46
750,1524
726,184.4794104
728,53
723,184.4794104
750,6
397,149
389,184.4794104
501,184.4794104
153,184.4794104
374,40
842,184.4794104
119,184.4794104
208,184.4794104
931,184.4794104
809,184.4794104
579,442
750,171
723,184.4794104
726,184.4794104
229,184.4794104
458,61
362,5
903,66
735,51
427,184.4794104
727,184.4794104
821,184.4794104
46,184.4794104
806,184.4794104
865,184.4794104
652,184.4794104
783,240
57,184.4794104
742,260
224,33
903,53
242,8
618,178
427,184.4794104
410,184.4794104
389,23
733,184.4794104
734,184.4794104
730,184.4794104
554,184.4794104
46,184.4794104
21,184.4794104
280,3
433,29
122,184.4794104
224,15
363,296
75,284
688,182
779,184.4794104
951,29
171,184.4794104
595,184.4794104
367,6
671,20
730,184.4794104
783,16
968,184.4794104
395,184.4794104
799,918
847,184.4794104
845,16
742,143
279,72
903,205
544,24
709,53
75,184.4794104
89,184.4794104
508,184.4794104
984,184.4794104
444,184.4794104
970,184.4794104
809,184.4794104
421,868
579,265
642,184.4794104
768,13
400,13
50,33
133,184.4794104
75,13
845,5
207,184.4794104
147,184.4794104
931,184.4794104
179,184.4794104
963,3
292,184.4794104
692,184.4794104
549,1688
239,319
100,13
336,184.4794104
166,184.4794104
783,15
858,12
38,142
769,184.4794104
133,184.4794104
507,12
37,184.4794104
123,184.4794104
694,184.4794104
46,184.4794104
93,184.4794104
945,2710
783,35
846,184.4794104
1013,9
866,35
239,184.4794104
62,184.4794104
783,18
224,184.4794104
688,184.4794104
939,184.4794104
668,12
179,184.4794104
925,184.4794104
147,184.4794104
848,184.4794104
793,1409
122,184.4794104
95,184.4794104
41,141
845,184.4794104
858,11
427,184.4794104
931,8
302,184.4794104
156,184.4794104
542,184.4794104
958,184.4794104
125,184.4794104
846,184.4794104
989,184.4794104
256,184.4794104
583,225
37,14
962,139
903,1195
258,5
354,184.4794104
841,7
853,7
750,184.4794104
404,10
734,184.4794104
297,184.4794104
404,184.4794104
45,184.4794104
989,184.4794104
147,184.4794104
836,184.4794104
783,13
362,17
66,168
1013,2
962,187
167,15
242,184.4794104
776,36
734,184.4794104
870,5
688,18
1020,184.4794104
786,184.4794104
147,184.4794104
958,184.4794104
554,60
660,184.4794104
336,184.4794104
877,45
760,184.4794104
509,23
387,184.4794104
278,184.4794104
734,184.4794104
709,21
783,9
484,5
775,184.4794104
832,184.4794104
452,184.4794104
353,184.4794104
962,254
903,88
387,184.4794104
398,184.4794104
376,10
647,27
583,184.4794104
734,184.4794104
931,20
691,184.4794104
112,184.4794104
529,184.4794104
374,5
314,184.4794104
608,184.4794104
931,184.4794104
968,29
783,40
179,31
509,41
846,184.4794104
354,184.4794104
660,11
441,23
958,6
372,184.4794104
618,93
551,16
674,184.4794104
346,184.4794104
652,7
292,184.4794104
475,12
418,28
162,17
931,14
903,37
372,184.4794104
89,184.4794104
709,8
52,184.4794104
846,184.4794104
910,3
674,2
398,6
848,184.4794104
832,184.4794104
563,184.4794104
579,184.4794104
389,602
125,184.4794104
544,11
507,41
866,34
356,17
372,184.4794104
583,184.4794104
435,184.4794104
776,9
734,184.4794104
84,184.4794104
46,184.4794104
692,184.4794104
78,184.4794104
95,304
660,7
176,184.4794104
735,30
239,184.4794104
782,184.4794104
728,184.4794104
544,184.4794104
75,22
429,184.4794104
544,184.4794104
734,184.4794104
743,184.4794104
484,184.4794104
576,184.4794104
555,184.4794104
122,184.4794104
421,1275
783,1846
841,46
58,184.4794104
708,184.4794104
397,184.4794104
767,184.4794104
429,184.4794104
224,184.4794104
507,184.4794104
583,184.4794104
962,184.4794104
718,184.4794104
943,184.4794104
67,184.4794104
728,184.4794104
819,25
688,252
176,184.4794104
968,25
595,11
579,184.4794104
767,184.4794104
429,184.4794104
939,25
133,9
179,184.4794104
77,184.4794104
292,184.4794104
555,184.4794104
151,184.4794104
967,14
376,33
374,147
401,184.4794104
750,17
410,184.4794104
776,7
776,184.4794104
767,184.4794104
429,184.4794104
853,184.4794104
179,184.4794104
841,184.4794104
147,184.4794104
887,184.4794104
78,184.4794104
162,166
652,96
992,3
1018,717
509,13
365,44
735,43
726,8
739,184.4794104
444,100
337,184.4794104
353,184.4794104
776,184.4794104
925,184.4794104
84,184.4794104
171,184.4794104
956,970
48,11
122,184.4794104
852,29
753,184.4794104
1020,18
401,184.4794104
931,12
604,26
75,20
224,184.4794104
846,184.4794104
170,184.4794104
931,2
272,184.4794104
383,184.4794104
37,5
750,112
903,51
472,184.4794104
173,184.4794104
458,184.4794104
544,184.4794104
969,184.4794104
872,184.4794104
84,184.4794104
783,6
15,184.4794104
759,184.4794104
147,184.4794104
776,184.4794104
793,184.4794104
122,1
903,645
971,184.4794104
260,46
37,184.4794104
930,15
162,14
472,9
641,22
902,184.4794104
779,10
404,184.4794104
475,184.4794104
652,184.4794104
958,184.4794104
46,184.4794104
122,27
579,136
834,10
779,6
882,87
50,57
376,10
336,184.4794104
749,184.4794104
841,184.4794104
164,184.4794104
346,184.4794104
313,184.4794104
292,184.4794104
583,184.4794104
872,184.4794104
278,4
418,163
95,54
750,40
783,115
779,331
376,18
535,184.4794104
687,37
468,184.4794104
583,184.4794104
313,6
171,5
422,184.4794104
868,184.4794104
972,184.4794104
564,184.4794104
239,13
353,184.4794104
843,15
3,184.4794104
188,15
37,184.4794104
542,184.4794104
230,184.4794104
868,12
969,184.4794104
962,25
767,184.4794104
848,184.4794104
832,184.4794104
107,184.4794104
230,184.4794104
533,74
279,47
357,66
239,20
535,184.4794104
903,36
512,184.4794104
75,14
767,184.4794104
931,184.4794104
159,184.4794104
168,184.4794104
592,184.4794104
801,184.4794104
567,184.4794104
122,184.4794104
945,184.4794104
378,86
660,16
931,8
229,184.4794104
50,13
583,184.4794104
479,184.4794104
767,184.4794104
688,8
675,184.4794104
242,184.4794104
544,184.4794104
870,184.4794104
832,184.4794104
557,451
403,184.4794104
962,382
242,29
398,12
229,184.4794104
479,7
125,184.4794104
767,184.4794104
780,184.4794104
224,184.4794104
313,184.4794104
772,184.4794104
931,184.4794104
159,184.4794104
107,184.4794104
783,42
847,13
958,75
75,79
750,34
239,16
858,11
581,184.4794104
903,39
372,184.4794104
845,184.4794104
846,184.4794104
897,184.4794104
971,184.4794104
509,184.4794104
608,184.4794104
365,94
564,184.4794104
554,408
25,129
841,43
879,184.4794104
471,184.4794104
150,11
43,184.4794104
767,184.4794104
927,184.4794104
353,5
37,184.4794104
50,184.4794104
147,184.4794104
721,184.4794104
122,184.4794104
179,113
37,32
834,14
188,22
1020,53
767,184.4794104
844,184.4794104
356,184.4794104
551,5
353,58
430,184.4794104
147,184.4794104
989,184.4794104
865,184.4794104
452,184.4794104
122,184.4794104
207,94
194,67
95,47
866,44
903,123
509,252
57,13
767,184.4794104
229,184.4794104
945,184.4794104
472,184.4794104
783,12
292,184.4794104
880,184.4794104
832,184.4794104
924,184.4794104
257,184.4794104
767,184.4794104
50,18
272,100
242,34
931,184.4794104
858,55
889,184.4794104
804,11
583,184.4794104
75,14
218,3
544,4
652,184.4794104
383,184.4794104
458,28
239,226
3,9
387,184.4794104
799,38
657,184.4794104
787,184.4794104
583,11
10,184.4794104
242,184.4794104
125,35
799,184.4794104
579,184.4794104
846,184.4794104
907,184.4794104
619,184.4794104
945,1301
356,184.4794104
965,15
37,184.4794104
376,184.4794104
903,35
176,184.4794104
10,184.4794104
488,184.4794104
544,17
507,10
994,184.4794104
988,184.4794104
958,184.4794104
809,184.4794104
21,184.4794104
73,184.4794104
122,3
846,184.4794104
750,15
50,184.4794104
176,184.4794104
776,12
10,184.4794104
708,184.4794104
357,184.4794104
205,28
762,184.4794104
405,184.4794104
313,184.4794104
107,184.4794104
555,184.4794104
122,184.4794104
75,196
688,133
363,132
199,184.4794104
10,184.4794104
706,7
367,184.4794104
968,184.4794104
688,18
21,184.4794104
696,184.4794104
846,184.4794104
762,184.4794104
253,184.4794104
958,184.4794104
755,63
122,184.4794104
108,184.4794104
37,184.4794104
530,70
726,10
484,6
583,59
353,184.4794104
50,13
367,184.4794104
652,184.4794104
938,184.4794104
936,184.4794104
870,184.4794104
958,184.4794104
677,29
750,1655
37,184.4794104
239,25
958,10
846,184.4794104
471,184.4794104
353,37
1004,184.4794104
529,184.4794104
279,14
592,8
242,184.4794104
968,10
458,184.4794104
958,184.4794104
152,184.4794104
122,184.4794104
838,25
458,184.4794104
279,30
728,14
903,37
7,184.4794104
930,19
974,184.4794104
374,18
846,184.4794104
969,184.4794104
872,184.4794104
832,184.4794104
498,184.4794104
962,7
48,184.4794104
750,165
135,106
579,98
152,6
7,184.4794104
734,184.4794104
676,5
825,8
176,184.4794104
548,184.4794104
762,184.4794104
75,184.4794104
279,184.4794104
555,184.4794104
755,58
750,397
122,7
162,1029
67,184.4794104
734,184.4794104
1004,184.4794104
992,184.4794104
239,13
618,18
346,184.4794104
242,184.4794104
783,16
969,184.4794104
832,184.4794104
398,184.4794104
579,810
971,184.4794104
48,184.4794104
750,197
475,184.4794104
734,184.4794104
1004,184.4794104
68,6
389,184.4794104
1005,184.4794104
969,184.4794104
583,184.4794104
13,12
794,184.4794104
279,184.4794104
293,184.4794104
837,184.4794104
122,184.4794104
779,12
750,6
688,209
783,4
1018,184.4794104
179,184.4794104
768,5
126,184.4794104
908,184.4794104
335,22
617,184.4794104
205,184.4794104
565,184.4794104
542,184.4794104
149,10
828,184.4794104
404,25
75,24
354,184.4794104
779,184.4794104
376,22
167,5
191,184.4794104
1004,184.4794104
776,184.4794104
783,184.4794104
444,184.4794104
565,184.4794104
542,184.4794104
841,184.4794104
239,36
841,151
239,25
67,184.4794104
750,22
544,18
149,184.4794104
654,184.4794104
783,7
583,13
846,184.4794104
452,184.4794104
353,184.4794104
565,184.4794104
84,184.4794104
542,184.4794104
122,184.4794104
971,17
179,108
554,77
58,7
167,4
554,72
444,56
654,184.4794104
171,10
135,184.4794104
821,8
422,184.4794104
707,5
565,184.4794104
542,184.4794104
100,9
309,36
135,31
357,9
750,42
374,7
1004,184.4794104
444,184.4794104
77,7
422,184.4794104
990,184.4794104
534,184.4794104
242,184.4794104
565,184.4794104
911,184.4794104
542,184.4794104
983,250
122,184.4794104
776,450
338,15
173,184.4794104
779,115
776,55
167,12
247,184.4794104
676,11
856,184.4794104
848,184.4794104
655,184.4794104
565,184.4794104
499,184.4794104
542,184.4794104
783,30
783,130
173,184.4794104
478,38
397,199
25,184.4794104
866,6
768,7
583,16
135,184.4794104
848,184.4794104
565,184.4794104
174,184.4794104
499,184.4794104
542,184.4794104
141,14
214,30
962,444
750,109
398,184.4794104
167,7
903,48
125,32
1018,184.4794104
544,184.4794104
242,184.4794104
16,184.4794104
832,184.4794104
138,184.4794104
123,184.4794104
542,184.4794104
122,3
971,21
279,11
734,184.4794104
239,184.4794104
444,13
535,9
850,239
654,184.4794104
750,6
279,184.4794104
125,17
856,184.4794104
770,184.4794104
563,184.4794104
542,184.4794104
376,80
122,184.4794104
623,19
365,55
783,31
353,184.4794104
1005,184.4794104
103,12
799,22
458,5
407,184.4794104
608,184.4794104
770,184.4794104
111,184.4794104
950,184.4794104
542,184.4794104
242,184.4794104
68,21
36,184.4794104
35,184.4794104
447,184.4794104
731,184.4794104
776,184.4794104
750,184.4794104
708,184.4794104
903,46
509,17
16,184.4794104
703,184.4794104
931,184.4794104
73,184.4794104
491,184.4794104
731,1532
230,271
369,60
418,55
730,6
750,10
331,8
43,184.4794104
846,184.4794104
708,184.4794104
859,184.4794104
509,4
75,184.4794104
369,184.4794104
940,5
931,184.4794104
903,182
36,184.4794104
846,184.4794104
43,24
477,15
592,8
431,21
603,30
783,6
750,184.4794104
262,184.4794104
945,13
272,184.4794104
776,184.4794104
174,184.4794104
208,184.4794104
999,157
772,184.4794104
568,38
750,8
544,7
555,26
958,7
278,184.4794104
285,184.4794104
1007,13
266,184.4794104
553,184.4794104
205,60
762,184.4794104
889,184.4794104
846,184.4794104
36,184.4794104
843,26
652,25
278,184.4794104
903,31
838,184.4794104
991,184.4794104
708,184.4794104
762,184.4794104
962,184.4794104
889,184.4794104
130,184.4794104
910,184.4794104
248,184.4794104
82,184.4794104
169,184.4794104
136,581
788,7
783,141
481,31
783,37
278,184.4794104
447,184.4794104
775,3
708,184.4794104
357,184.4794104
951,16
501,184.4794104
945,9
931,184.4794104
344,184.4794104
888,184.4794104
562,58
882,184.4794104
951,184.4794104
962,388
554,30
903,17
568,258
725,184.4794104
227,184.4794104
708,184.4794104
810,29
544,6
147,184.4794104
427,184.4794104
961,184.4794104
135,184.4794104
903,534
122,184.4794104
763,5
951,6
554,28
404,6
278,184.4794104
1004,184.4794104
553,184.4794104
750,184.4794104
652,5
422,184.4794104
427,184.4794104
555,8
281,184.4794104
911,184.4794104
882,23
242,7
357,20
418,26
357,5
278,184.4794104
652,184.4794104
931,6
313,184.4794104
75,184.4794104
530,184.4794104
776,184.4794104
422,184.4794104
427,184.4794104
181,184.4794104
135,184.4794104
104,39
242,4
36,184.4794104
557,92
477,145
772,184.4794104
221,19
278,184.4794104
912,5
293,117
244,184.4794104
179,184.4794104
126,6
427,184.4794104
499,184.4794104
135,184.4794104
569,184.4794104
1017,184.4794104
373,184.4794104
750,103
544,11
173,184.4794104
363,170
804,38
57,184.4794104
144,184.4794104
77,184.4794104
925,184.4794104
968,18
958,184.4794104
608,184.4794104
84,184.4794104
845,184.4794104
279,11
962,1161
308,2600
36,184.4794104
37,52
1011,184.4794104
783,12
119,184.4794104
968,6
242,184.4794104
925,184.4794104
846,184.4794104
910,184.4794104
344,184.4794104
660,184.4794104
337,184.4794104
279,8
625,40
544,9
534,184.4794104
951,184.4794104
750,184.4794104
776,28
133,14
583,184.4794104
771,184.4794104
652,184.4794104
544,184.4794104
931,184.4794104
344,184.4794104
515,184.4794104
263,7
845,11
642,4
309,25
776,457
951,46
783,540
776,56
555,21
750,4
57,184.4794104
583,184.4794104
771,184.4794104
652,184.4794104
563,184.4794104
353,184.4794104
100,94
173,10
441,232
62,3
962,150
544,42
554,19
75,54
669,184.4794104
771,184.4794104
832,184.4794104
489,184.4794104
117,184.4794104
688,184.4794104
597,184.4794104
463,184.4794104
152,184.4794104
590,184.4794104
642,184.4794104
363,35
179,184.4794104
374,24
750,24
1018,49
119,5
507,184.4794104
870,184.4794104
374,184.4794104
147,184.4794104
873,184.4794104
151,184.4794104
597,184.4794104
962,1436
242,184.4794104
590,184.4794104
868,334
279,184.4794104
787,184.4794104
179,25
568,184.4794104
986,184.4794104
846,184.4794104
387,184.4794104
343,184.4794104
544,10
652,184.4794104
387,184.4794104
499,184.4794104
784,11
569,184.4794104
242,5
62,3
750,184.4794104
179,33
353,237
363,270
464,29
185,184.4794104
625,184.4794104
958,184.4794104
473,184.4794104
82,184.4794104
890,184.4794104
208,184.4794104
590,184.4794104
710,19
475,184.4794104
363,59
544,3
835,14
587,3
439,7
171,184.4794104
776,184.4794104
472,184.4794104
1015,184.4794104
313,184.4794104
846,184.4794104
555,184.4794104
883,184.4794104
99,747
569,13
742,247
62,4
239,65
58,8
43,184.4794104
835,16
843,14
962,131
1018,32
427,3
665,184.4794104
313,8
734,184.4794104
784,184.4794104
286,3
590,184.4794104
676,184.4794104
931,184.4794104
363,153
583,184.4794104
1017,184.4794104
75,21
444,5
205,30
509,184.4794104
847,184.4794104
579,5
652,184.4794104
676,184.4794104
658,184.4794104
801,5
509,127
749,45
39,23
962,689
841,35
750,118
466,184.4794104
1004,184.4794104
903,184.4794104
784,184.4794104
458,184.4794104
734,184.4794104
848,184.4794104
931,184.4794104
968,184.4794104
122,4
588,32
179,21
228,184.4794104
858,27
903,13
215,184.4794104
342,7
171,184.4794104
887,17
831,184.4794104
25,10
945,58
845,184.4794104
734,184.4794104
344,184.4794104
122,184.4794104
263,184.4794104
971,17
962,180
239,17
750,184.4794104
846,184.4794104
230,19
845,66
133,15
507,184.4794104
542,6
831,184.4794104
791,184.4794104
583,184.4794104
783,184.4794104
590,184.4794104
1014,8
673,15
958,9
1000,184.4794104
767,184.4794104
278,7
903,195
831,184.4794104
1006,184.4794104
544,184.4794104
484,184.4794104
688,3
574,184.4794104
170,184.4794104
353,184.4794104
968,22
688,56
239,114
210,184.4794104
903,95
767,184.4794104
931,17
832,13
278,184.4794104
278,184.4794104
1014,184.4794104
962,31
903,10
344,184.4794104
13,184.4794104
809,184.4794104
772,31
166,184.4794104
734,4
336,8
228,184.4794104
734,184.4794104
428,184.4794104
529,184.4794104
75,26
544,5
910,184.4794104
919,11
125,184.4794104
147,184.4794104
848,184.4794104
242,184.4794104
968,26
801,167
337,25
39,15
767,184.4794104
799,15
239,184.4794104
858,29
958,184.4794104
266,184.4794104
1004,184.4794104
786,184.4794104
125,42
804,28
386,47
349,184.4794104
127,20
677,25
263,184.4794104
676,184.4794104
356,78
374,12
583,41
66,184.4794104
75,5
25,5
618,2
568,184.4794104
544,184.4794104
846,184.4794104
177,184.4794104
595,184.4794104
557,1239
95,52
734,184.4794104
395,184.4794104
365,184.4794104
230,123
676,18
75,363
858,12
673,52
25,6
265,184.4794104
783,5
3,184.4794104
349,184.4794104
846,184.4794104
122,184.4794104
870,94
783,790
583,29
544,22
504,21
374,184.4794104
567,3
957,5
278,8
95,184.4794104
772,7
660,184.4794104
541,184.4794104
582,184.4794104
242,184.4794104
395,16
930,31
487,8
354,5
376,15
43,8
931,22
1001,184.4794104
432,21
604,28
848,184.4794104
832,184.4794104
344,184.4794104
741,184.4794104
95,184.4794104
146,53
325,5
734,184.4794104
544,10
272,126
870,74
228,184.4794104
380,7
421,6
1001,184.4794104
179,184.4794104
962,16
783,7
748,184.4794104
226,184.4794104
534,184.4794104
405,38
152,12
583,69
260,184.4794104
354,184.4794104
239,24
313,184.4794104
408,48
908,3
185,184.4794104
239,184.4794104
179,184.4794104
951,184.4794104
994,184.4794104
419,184.4794104
692,184.4794104
744,7
338,22
801,184.4794104
882,174
750,16
365,6
151,14
266,184.4794104
843,184.4794104
353,184.4794104
3,184.4794104
179,184.4794104
776,9
444,184.4794104
444,184.4794104
832,184.4794104
381,184.4794104
750,633
263,184.4794104
568,66
228,184.4794104
387,184.4794104
544,13
309,184.4794104
754,16
957,3
444,184.4794104
95,41
618,33
715,184.4794104
444,184.4794104
1017,184.4794104
579,13
533,32
772,36
734,184.4794104
676,61
354,6
507,32
957,14
526,184.4794104
903,9
768,184.4794104
776,64
805,184.4794104
444,184.4794104
898,184.4794104
98,184.4794104
837,184.4794104
362,184.4794104
783,148
365,5
636,19
957,184.4794104
783,6
750,184.4794104
734,184.4794104
708,9
427,184.4794104
783,6
363,184.4794104
405,184.4794104
344,184.4794104
515,184.4794104
837,184.4794104
583,2
753,184.4794104
841,75
354,5
734,184.4794104
387,184.4794104
75,7
153,184.4794104
507,5
242,184.4794104
554,184.4794104
272,184.4794104
349,184.4794104
931,184.4794104
444,184.4794104
194,184.4794104
583,1042
125,68
263,24
354,5
387,184.4794104
728,12
569,184.4794104
133,59
750,184.4794104
544,7
768,184.4794104
928,184.4794104
1020,184.4794104
733,184.4794104
688,184.4794104
567,10
783,55
544,15
762,184.4794104
847,184.4794104
750,184.4794104
783,51
418,6
1006,184.4794104
939,5
363,16
240,184.4794104
75,4
910,184.4794104
353,184.4794104
658,184.4794104
671,121
446,184.4794104
194,24
801,184.4794104
123,184.4794104
179,184.4794104
734,184.4794104
609,184.4794104
353,6
780,184.4794104
386,47
841,184.4794104
943,184.4794104
179,13
848,184.4794104
988,184.4794104
783,184.4794104
962,232
776,210
342,87
622,184.4794104
750,184.4794104
583,165
766,18
958,184.4794104
663,184.4794104
824,184.4794104
949,7
309,184.4794104
369,184.4794104
393,184.4794104
463,184.4794104
327,184.4794104
179,24
680,6
544,24
230,20
734,4
845,8
75,21
962,32
353,184.4794104
568,184.4794104
14,184.4794104
82,184.4794104
848,184.4794104
1020,184.4794104
393,184.4794104
127,184.4794104
998,12
943,17
762,184.4794104
207,184.4794104
776,7
75,16
750,184.4794104
734,184.4794104
903,45
309,8
458,184.4794104
38,10
595,184.4794104
393,184.4794104
444,184.4794104
336,9
841,17
22,226
729,8
446,184.4794104
762,184.4794104
207,184.4794104
783,46
931,9
951,5
815,184.4794104
116,184.4794104
544,184.4794104
393,184.4794104
964,184.4794104
272,184.4794104
325,17
1007,184.4794104
557,16
583,469
557,169
762,2
845,184.4794104
776,9
767,184.4794104
372,184.4794104
676,184.4794104
734,184.4794104
179,184.4794104
813,184.4794104
518,184.4794104
353,184.4794104
956,1849
395,15
488,184.4794104
841,33
962,15
207,184.4794104
376,14
555,27
173,184.4794104
384,184.4794104
815,184.4794104
772,184.4794104
835,184.4794104
595,184.4794104
111,184.4794104
890,184.4794104
731,7
379,10
750,184.4794104
431,117
173,184.4794104
3,184.4794104
783,9
838,184.4794104
568,184.4794104
509,184.4794104
43,184.4794104
734,184.4794104
970,184.4794104
946,184.4794104
794,184.4794104
941,184.4794104
676,41
948,95
845,137
779,838
152,9
75,747
123,184.4794104
1020,26
903,39
794,184.4794104
544,18
53,184.4794104
910,184.4794104
832,184.4794104
793,184.4794104
734,184.4794104
971,30
799,305
750,58
587,53
1007,184.4794104
459,6
631,52
337,184.4794104
544,184.4794104
962,16
663,184.4794104
173,184.4794104
499,184.4794104
282,184.4794104
708,184.4794104
945,184.4794104
569,35
750,149
173,2
625,19
557,5
544,6
733,184.4794104
542,39
625,25
61,5
1004,184.4794104
