brand_name,avg_rating
INDDUS,4.101225865898192
ROADSTER,4.0
RAJNANDINI,4.185840708
DUPATTA BAZAAR,4.101225865898192
FABALLEY,3.727272727
GRACIT,4.285714286
SZTORI,4.101225865898192
VERO MODA,4.101225865898192
ZOLA,4.101225865898192
MARKS & SPENCER,4.818181818
CHKOKKO,4.101225865898192
ZINK LONDON,4.101225865898192
BEATITUDE,4.101225865898192
MF,4.101225865898192
DUPATTA BAZAAR,4.101225865898192
TAAVI,4.277207392
QUIERO,4.011709602
JUNIPER,4.3
MARIE CLAIRE,4.0
TAG 7,4.457142857
ANOUK,3.994791667
IKI CHIC,2.0
URBANIC,4.0
MISSGUIDED,3.714285714
MISSGUIDED,4.101225865898192
METTLE,4.101225865898192
SILK LAND,4.101225865898192
KALT,4.101225865898192
SALWAR STUDIO,4.101225865898192
OJJASVI,4.378378378
STREET 9,4.456140351
DOLCE CRUDO,4.142857143
DRESSBERRY,3.9
MAMERAA,4.75
LIBAS,4.652173913
SERA,4.101225865898192
SUGATHARI,4.101225865898192
FABINDIA,4.101225865898192
BEBE,4.101225865898192
JINFO,4.101225865898192
UNNATI SILKS,4.101225865898192
ONLY,4.101225865898192
SALWAR STUDIO,4.101225865898192
MARIE CLAIRE,4.196940727
RUTE,3.794871795
TOKYO TALKIES,3.406593407
VISHUDH,3.955696203
STYLESTONE,4.333333333
AHALYAA,3.967741935
COLUMBIA,4.101225865898192
MITERA,4.101225865898192
SUGATHARI,4.101225865898192
THE SOULED STORE,4.101225865898192
RITU KUMAR,4.101225865898192
ATHENA,4.101225865898192
MARKS & SPENCER,4.101225865898192
FASHIONUMA,4.101225865898192
SALWAR STUDIO,4.101225865898192
RUTE,4.1875
TAG 7,4.595505618
SERA,4.101225865898192
DUPATTA BAZAAR,4.0
H&M,4.101225865898192
HERE&NOW,4.390243902
MITERA,4.101225865898192
VASTRANAND,4.454545455
I SAW IT FIRST,4.101225865898192
ONLY,4.101225865898192
URBANIC,4.101225865898192
VISHUDH,4.101225865898192
URBANIC,4.101225865898192
SALWAR STUDIO,4.101225865898192
POONAM DESIGNER,4.101225865898192
MISS CHASE,4.274725275
CLORA CREATION,4.203703704
JOMPERS,4.448979592
COTTINFAB,4.101225865898192
HERE&NOW,4.153846154
SASSAFRAS,3.2
KVSFAB,4.101225865898192
LEVIS,4.101225865898192
CODE 61,4.101225865898192
RITU KUMAR,3.0
INDO ERA,3.793103448
NEUDIS,4.101225865898192
APNISHA,4.101225865898192
FREAKINS,4.101225865898192
SALWAR STUDIO,4.101225865898192
LATIN QUARTERS,4.101225865898192
CLORA CREATION,4.363636364
COTTINFAB,2.375
NAYO,4.140703518
KVSFAB,4.101225865898192
SAREE MALL,3.857142857
DRESSBERRY,4.875
MAX,4.101225865898192
SANGRIA,4.101225865898192
VARANGA,4.045454545
CHKOKKO,4.101225865898192
FABINDIA,4.101225865898192
CLORA CREATION,4.101225865898192
TOKYO TALKIES,4.101225865898192
KVSFAB,4.101225865898192
CLORA CREATION,4.45
HERE&NOW,4.135135135
SWATIKA,4.101225865898192
HARVARD,3.891891892
ZIMA LETO,4.101225865898192
ANOUK,3.588607595
PEPE JEANS,4.111111111
HONEY BY PANTALOONS,4.8
READIPRINT FASHIONS,4.101225865898192
MANGO,4.6
JC COLLECTION,4.101225865898192
FOREVER 21,4.101225865898192
MAX,4.101225865898192
TIKHI IMLI,4.101225865898192
KVSFAB,4.101225865898192
CLORA CREATION,4.6
HONEY BY PANTALOONS,4.181818182
MISS CHASE,4.098039216
DRESSBERRY,4.101225865898192
SANDY AND RITZ,4.101225865898192
FABNEST,4.101225865898192
SZTORI,4.538461538
ETHNOVOGUE,4.101225865898192
MONTE CARLO,4.101225865898192
SILK LAND,4.101225865898192
MAST & HARBOUR,4.101225865898192
AHIKA,4.101225865898192
LEVIS,4.101225865898192
STYLEE LIFESTYLE,4.101225865898192
CHARUKRITI,4.101225865898192
MAST & HARBOUR,4.212678937
VARANGA,4.101225865898192
DRESSBERRY,3.75
MISS CHASE,4.101225865898192
6Y COLLECTIVE,4.101225865898192
ANOUK,3.125
MAX,4.222222222
URBANIC,3.5
RANGRITI,4.101225865898192
CLORA CREATION,4.101225865898192
PEOPLE,4.101225865898192
PARALIANS,3.625
COLOUR ME BY MELANGE,4.101225865898192
STYLEE LIFESTYLE,4.101225865898192
STREET 9,4.101225865898192
CHHABRA 555,5.0
CLORA CREATION,4.101225865898192
SANGRIA,4.173728814
SZTORI,4.375
PEOPLE,4.101225865898192
MISSGUIDED,4.101225865898192
ISHIN,4.101225865898192
AJILE BY PANTALOONS,4.101225865898192
ALL ABOUT YOU,4.380952381
SASSAFRAS,4.101225865898192
SILK LAND,4.101225865898192
ALAYA BY STAGE3,4.101225865898192
TRENDYOL,4.101225865898192
BEBE PLUS,4.101225865898192
STYLEE LIFESTYLE,4.101225865898192
TOKYO TALKIES,4.101225865898192
ZINK LONDON,3.0
CLORA CREATION,4.789473684
AARKE RITU KUMAR,4.101225865898192
BROADSTAR,3.857142857
CHHABRA 555,4.101225865898192
STREET 9,4.101225865898192
SUTA,4.101225865898192
SANGRIA,4.888888889
MASABA,4.101225865898192
109F,4.101225865898192
MALHAAR,4.0
INVICTUS,4.101225865898192
CLORA CREATION,4.101225865898192
AYKA CLOTHINGS,4.101225865898192
TRUEBROWNS,4.311926606
TISSU,4.360465116
SASSAFRAS,4.110091743
CUTECUMBER,4.101225865898192
HOUSE OF PATAUDI,4.101225865898192
DOLCE CRUDO,4.101225865898192
PLUSS,4.101225865898192
THARA SAREES,4.101225865898192
TUNA LONDON,4.101225865898192
CHEMISTRY,4.101225865898192
POSHAK HUB,4.101225865898192
TOKYO TALKIES,4.40776699
ROVING MODE,4.101225865898192
CLORA CREATION,4.101225865898192
AYKA CLOTHINGS,4.101225865898192
CLORA CREATION,3.8
MANGO,3.428571429
TAAVI,4.074074074
URBANIC,4.101225865898192
ANUBHUTEE,3.97260274
PLUSS,4.25
DIWAAH,4.101225865898192
SHUBHVASTRA,4.101225865898192
FLAHER,4.555555556
ALL ABOUT YOU,4.71875
ANCESTRY,4.101225865898192
CLORA CREATION,4.101225865898192
CLORA CREATION,4.101225865898192
STYLI,4.101225865898192
AYKA CLOTHINGS,4.101225865898192
VARANGA,4.0
BHAMA COUTURE,3.913043478
CAMPUS SUTRA,4.346491228
VARANGA,4.279569892
NEERUS,4.101225865898192
DUGRI BE THE ONE,4.101225865898192
MANGO,3.8
VISHUDH,3.931506849
MAGNETIC DESIGNS,4.101225865898192
MAX,4.857142857
ZALORA BASICS,4.101225865898192
MITERA,4.101225865898192
R&B,4.101225865898192
AYKA CLOTHINGS,4.101225865898192
MF,4.101225865898192
QUIERO,4.101225865898192
SCORPIUS,3.416666667
KALINI,4.055282555
ANOUK,3.967741935
DRESSBERRY,4.307692308
IKI CHIC,4.101225865898192
TOKYO TALKIES,3.547169811
READIPRINT FASHIONS,4.101225865898192
RANGMANCH BY PANTALOONS,4.25
VISHUDH,4.282051282
ZIVAME,4.101225865898192
SHAVYA,4.101225865898192
TRENDYOL,4.101225865898192
VERO AMORE,4.101225865898192
AYKA CLOTHINGS,4.101225865898192
W,4.088888889
ONLY,4.47826087
TIKHI IMLI,3.899253731
IKI CHIC,4.101225865898192
SZTORI,4.52
ZALORA BASICS,4.101225865898192
MANGO,4.101225865898192
SOCH,4.101225865898192
MANGO,4.101225865898192
VAIRAGEE,4.222222222
CLORA CREATION,4.101225865898192
STYLI,4.101225865898192
AYKA CLOTHINGS,4.101225865898192
CANTABIL,4.101225865898192
AND,4.101225865898192
MODA RAPIDO,4.120551091
DRESSBERRY,4.333333333
AURELIA,3.666666667
TOKYO TALKIES,4.101225865898192
GINGER BY LIFESTYLE,4.101225865898192
MODA RAPIDO,3.714285714
LABEL RITU KUMAR,4.101225865898192
SILK LAND,4.101225865898192
RITU KUMAR,4.101225865898192
RIVI,4.101225865898192
TITLIYAN,4.101225865898192
KANNAN,4.101225865898192
PORTOBELLO,4.101225865898192
WUXI,4.101225865898192
AYKA CLOTHINGS,4.101225865898192
JANASYA,4.04519774
INDO ERA,4.101225865898192
AZIRA,4.027777778
AARKE RITU KUMAR,4.101225865898192
PEOPLE,5.0
CLORA CREATION,4.101225865898192
SILK LAND,4.101225865898192
FOREVER 21,4.101225865898192
SHUBHKALA,4.101225865898192
KANNAN,4.101225865898192
PORTOBELLO,4.101225865898192
LAASA  SPORTS,4.101225865898192
STYLI,4.101225865898192
AYKA CLOTHINGS,4.101225865898192
W,3.125
ETHNOVOGUE,3.833333333
CATION,4.101225865898192
VISHUDH,4.285714286
MANGO,3.833333333
URBANIC,4.101225865898192
LATIN QUARTERS,4.101225865898192
SANGRIA,4.0
SILK LAND,4.101225865898192
MANGO,3.9
ZALORA WORK,4.101225865898192
BELLISKEY,4.101225865898192
WILORI,4.101225865898192
H&M,4.101225865898192
TAG 7,4.047619048
HRX BY HRITHIK ROSHAN,4.666666667
VASTRAA FUSION,4.101225865898192
LIBAS,4.355971897
ISHIN,4.342857143
HONEY BY PANTALOONS,4.222222222
VERO MODA,4.101225865898192
FABLESTREET,4.833333333
SHOPGARB,4.101225865898192
SHAE BY SASSAFRAS,4.833333333
DEEBACO,4.101225865898192
ETIQUETTE,4.101225865898192
MONTREZ,3.818181818
LILOTS,4.101225865898192
THE CHENNAI SILKS,4.101225865898192
SOUNDARYA,4.101225865898192
AKKRITI BY PANTALOONS,3.954545455
BIBA,4.223880597
HRX BY HRITHIK ROSHAN,4.101225865898192
JATRIQQ,4.101225865898192
JC COLLECTION,4.101225865898192
CHEMISTRY,4.148148148
SHECZZAR,4.101225865898192
TOKYO TALKIES,4.101225865898192
CHKOKKO,4.101225865898192
GO COLORS,4.101225865898192
BERRYLUSH,4.101225865898192
BUSEM,4.101225865898192
LILOTS,4.101225865898192
SANGRIA,4.101225865898192
SOUNDARYA,4.192307692
MITERA,4.203448276
WISSTLER,4.117647059
CHEMISTRY,4.3
JC MODE,4.101225865898192
URBANIC,4.166666667
ZIGO,3.692307692
READIPRINT FASHIONS,4.101225865898192
SAFFRON THREADS,4.594594595
ROADSTER,4.101225865898192
FOREVER 21,3.0
SAREE SWARG,4.101225865898192
DUPATTA BAZAAR,4.101225865898192
SOCH,4.101225865898192
LILOTS,4.101225865898192
CAMPUS SUTRA,4.182926829
DUPATTA BAZAAR,4.461538462
KHUSHAL K,4.276785714
ETHNOVOGUE,4.101225865898192
SQEW,4.218181818
JAIPUR KURTI,4.666666667
TAAVI,4.27027027
URBANIC,3.84
AJILE BY PANTALOONS,4.101225865898192
TOKYO TALKIES,3.666666667
DRESSBERRY,2.888888889
FABINDIA,4.101225865898192
HRITIKA,3.642857143
PLUSS,4.101225865898192
BIRVAA,4.101225865898192
YUFTA,4.441605839
SZTORI,4.484848485
BROADSTAR,4.166666667
URBANIC,3.641509434
VAABA,4.101225865898192
ZIGO,4.101225865898192
AWESOME,4.0
FABINDIA,4.101225865898192
INDDUS,4.101225865898192
DRESSTIVE,4.101225865898192
BLUE GIRAFFE,4.101225865898192
GO COLORS,4.101225865898192
BIRVAA,4.101225865898192
B.COPENHAGEN,4.101225865898192
APRAA & PARMA,4.101225865898192
VARANGA,4.529411765
TOKYO TALKIES,3.666666667
DIVASTRI,4.125
H&M,4.101225865898192
MAX,4.647058824
FABALLEY,4.101225865898192
ANUBHUTEE,4.25
SAFAA,4.363636364
SOUNDARYA,3.8
KALINI,4.101225865898192
KALINI,4.25
ZHEIA,4.101225865898192
BIRVAA,4.101225865898192
INDYA,4.101225865898192
ALLEN SOLLY WOMAN,4.101225865898192
ROADSTER,4.026841448
REVOLUTION,4.6
GLOBAL DESI,4.375
ETHNOVOGUE,4.101225865898192
CAMPUS SUTRA,4.101225865898192
MANGO,4.101225865898192
URBANIC,3.25
MITERA,3.5
WOODS,4.101225865898192
AND,4.101225865898192
ROADSTER,4.456521739
PATRORNA,2.444444444
READIPRINT FASHIONS,4.101225865898192
VARANGA,4.101225865898192
DEETYA ARTS,4.101225865898192
CLORA CREATION,4.0
ETHNOVOGUE,4.833333333
CLORA CREATION,4.285714286
KHUSHAL K,4.231023102
MODA RAPIDO,4.285714286
KOOK N KEECH,4.222222222
URBANIC,4.25
IRA SOLEIL,3.558823529
FREE AUTHORITY,4.101225865898192
JC COLLECTION,3.2
KALINI,4.583333333
INDO ERA,4.101225865898192
VERO MODA,2.857142857
TRENDYOL,4.101225865898192
READIPRINT FASHIONS,4.101225865898192
HERE&NOW,4.101225865898192
CLORA CREATION,4.101225865898192
ANOUK,3.610738255
98 DEGREE NORTH,4.101225865898192
GO COLORS,3.75
MAST & HARBOUR,4.581395349
CHEMISTRY,4.2
SAFAA,4.333333333
ARMURE,4.0
KALINI,4.101225865898192
WHITE FIRE,4.101225865898192
RAIN & RAINBOW,4.101225865898192
READIPRINT FASHIONS,4.101225865898192
SPYKAR,4.101225865898192
VARANGA,4.183486239
MANGO,4.472972973
DUPATTA BAZAAR,4.101225865898192
SASSAFRAS,4.364705882
FABINDIA,3.870967742
ALL ABOUT YOU,4.454545455
ROADSTER,4.4
MISSGUIDED,4.101225865898192
NAKKASHI,4.101225865898192
MITERA,5.0
PATRORNA,4.101225865898192
H&M,4.101225865898192
FLYING MACHINE,4.101225865898192
UNNATI SILKS,4.101225865898192
NEJO,4.101225865898192
MF,4.916666667
MABISH BY SONAL JAIN,4.020833333
AURELIA,3.6
PRAKHYA,4.087912088
SZTORI,3.833333333
ALL ABOUT YOU,3.631578947
GLOBAL DESI,4.101225865898192
SOCH,5.0
SANGRIA,5.0
CLOTH HAUS INDIA,4.101225865898192
ALLEN SOLLY WOMAN,4.101225865898192
TRENDYOL,4.101225865898192
READIPRINT FASHIONS,4.101225865898192
UNNATI SILKS,4.101225865898192
MANGO,4.101225865898192
MISS CHASE,4.666666667
AYAANY,5.0
LA ZOIRE,3.586206897
MANGO,4.290322581
SHOPGARB,4.101225865898192
URBANIC,4.444444444
INDO ERA,3.783505155
FABALLEY,4.166666667
ALLEN SOLLY WOMAN,4.101225865898192
MAX,4.101225865898192
KALINI,3.777777778
GINGER BY LIFESTYLE,4.545454545
H&M,4.101225865898192
MIAZ LIFESTYLE,4.101225865898192
STYLEE LIFESTYLE,4.101225865898192
MISS CHASE,4.166666667
DUPATTA BAZAAR,4.714285714
ATHENA,2.9375
DOLCE CRUDO,4.125
JUST WOW,4.066666667
IKI CHIC,4.101225865898192
NEUDIS,3.7
KOTTY,4.101225865898192
VERO MODA,4.101225865898192
SUTI,4.101225865898192
LOOKNBOOK ART,4.101225865898192
IRIS,4.101225865898192
VAN HEUSEN WOMAN,4.101225865898192
STYLEE LIFESTYLE,4.101225865898192
MAX,4.192307692
SANGRIA,4.32389581
AYAANY,4.0
NAKKASHI,3.2
MYSHKA,3.333333333
ROADSTER,4.091160221
JC MODE,4.101225865898192
UPTOWNIE LITE,4.4
ALLEN SOLLY WOMAN,4.101225865898192
KRAUS JEANS,4.101225865898192
KASSUALLY,4.75
LA ZOIRE,4.101225865898192
EARTHEN BY INDYA,4.101225865898192
VASTRANAND,3.625
READIPRINT FASHIONS,4.101225865898192
BOSSINI,4.101225865898192
MISS CHASE,3.977777778
SHAILY,4.132743363
MAGRE,4.563636364
AKKRITI BY PANTALOONS,3.5
STREET 9,4.351351351
JUNIPER,3.666666667
98 DEGREE NORTH,4.101225865898192
HRX BY HRITHIK ROSHAN,4.0
KVSFAB,4.4
URBANIC,3.571428571
AMYDUS,4.101225865898192
TOKYO TALKIES,4.101225865898192
CHHABRA 555,4.101225865898192
APRATIM,4.101225865898192
PANASH TRENDS,4.101225865898192
DRESSBERRY,4.498154982
STUDIO RASA,4.25
YURIS,4.239700375
TOKYO TALKIES,4.4375
JC COLLECTION,4.101225865898192
MABISH BY SONAL JAIN,4.101225865898192
CHHABRA 555,4.101225865898192
SASSAFRAS,5.0
ANOUK,4.5
MIAZ LIFESTYLE,4.101225865898192
HOUSE OF KARI,4.101225865898192
FLYING MACHINE,4.101225865898192
STYLEE LIFESTYLE,4.101225865898192
THE PINK MOON,4.101225865898192
CRIMSOUNE CLUB,4.101225865898192
INDDUS,4.310526316
SZTORI,3.807692308
V SALES,4.101225865898192
DEFACTO,4.101225865898192
PLUSS,4.101225865898192
ELLEVEN,4.101225865898192
ANOUK,4.101225865898192
STYLE QUOTIENT,4.101225865898192
VARANGA,4.101225865898192
HIGH STAR,3.428571429
TORONFRAS,4.101225865898192
THE PINK MOON,4.101225865898192
OXOLLOXO,4.101225865898192
AHIKA,4.101225865898192
MIAZ LIFESTYLE,4.101225865898192
BHAMA COUTURE,3.642857143
ROADSTER,3.923076923
PEPE JEANS,3.545454545
CHHABRA 555,4.0
URBANIC,4.666666667
JOCKEY,4.101225865898192
SHAE BY SASSAFRAS,4.101225865898192
ALLEN SOLLY WOMAN,4.101225865898192
CRAZEVILLA,4.101225865898192
TORONFRAS,4.101225865898192
BIBA,4.101225865898192
VARKALA SILK SAREES,4.101225865898192
NEXT ONE,4.101225865898192
MIAZ LIFESTYLE,4.101225865898192
MAST & HARBOUR,4.229583975
TAAVI,4.214285714
CUTIEKINS,4.222222222
ATHENA,4.583333333
ELLEVEN,4.101225865898192
KALINI,4.235294118
MITERA,4.230769231
ANVI BE YOURSELF,4.101225865898192
STREET 9,4.45
ZALORA BASICS,4.101225865898192
WILD U,4.101225865898192
READIPRINT FASHIONS,4.101225865898192
STYLEE LIFESTYLE,4.101225865898192
ONLY,4.101225865898192
MF,4.101225865898192
ANUBHUTEE,4.290821256
DRESSBERRY,4.283018868
MANGO,4.101225865898192
PLUSS,4.101225865898192
READIPRINT FASHIONS,4.101225865898192
CAMPUS SUTRA,4.101225865898192
COASTLAND,3.854545455
PEOPLE,4.101225865898192
ETIQUETTE,4.101225865898192
APRATIM,4.101225865898192
DIVINE INTERNATIONAL TRADING CO,4.101225865898192
KRAUS JEANS,4.101225865898192
CHARUKRITI,4.101225865898192
HONEY BY PANTALOONS,4.101225865898192
HIGH STAR,3.837037037
ONLY,3.97826087
BHAMA COUTURE,4.470588235
ALL ABOUT YOU,4.170731707
SASSAFRAS,2.6
READIPRINT FASHIONS,4.101225865898192
WOODLAND,4.101225865898192
TRENDYOL,4.101225865898192
SANGRIA,4.101225865898192
APRATIM,4.101225865898192
NA-KD,4.101225865898192
DIVINE INTERNATIONAL TRADING CO,4.101225865898192
DEFACTO,4.101225865898192
KALINI,4.101225865898192
TINY MINY ME,4.101225865898192
AURELIA,4.357142857
MOKSHI,3.97432135
ANVI BE YOURSELF,4.133333333
ALL ABOUT YOU,3.911764706
POWERPUFF GIRLS BY KOOK N KEECH,4.21875
JANASYA,4.5
PEOPLE,3.666666667
AESTHETIC BODIES,4.101225865898192
URBANIC,4.101225865898192
DIVASTRI,4.101225865898192
GLOBAL DESI,4.101225865898192
FABINDIA,4.101225865898192
VAIRAGEE,4.101225865898192
JANSI,4.101225865898192
NA-KD,4.101225865898192
AHIKA,3.613268608
VBUYZ,4.6
FABLESTREET,4.833333333
JATRIQQ,4.875
98 DEGREE NORTH,4.101225865898192
CLORA CREATION,3.0
TAG 7 PLUS,4.0
URBANIC,2.857142857
JC COLLECTION,4.101225865898192
OXXO,4.101225865898192
FOREVER 21,4.101225865898192
MANGO,4.101225865898192
CHHABRA 555,4.101225865898192
JANSI,4.101225865898192
MANGO,4.101225865898192
BELLE FILLE,3.764705882
SASSAFRAS,3.919354839
OXOLLOXO,3.444444444
TOKYO TALKIES,4.656565657
ANOUK,4.416666667
THE DRY STATE,4.101225865898192
KHUSHAL K,3.813953488
WHITE FIRE,3.4
KRAUS JEANS,4.6
SOCH,4.101225865898192
CULTSPORT,4.101225865898192
H&M,3.571428571
MELANGE BY LIFESTYLE,4.101225865898192
JANSI,4.101225865898192
FABNEST,4.101225865898192
BITTERLIME,4.048192771
SASSAFRAS,3.652173913
STREET 9,4.222222222
MITERA,4.5
IVES,3.8
TWIN BIRDS,4.101225865898192
SAFAA,4.333333333
KALINI,4.281690141
GRACIT,3.833333333
KOTTY,4.101225865898192
SASSAFRAS,4.4
FEMEA,4.101225865898192
HRITIKA,3.5
BUY NEW TREND,4.101225865898192
JANSI,4.101225865898192
GO COLORS,4.101225865898192
TOKYO TALKIES,4.0625
98 DEGREE NORTH,4.333333333
AKKRITI BY PANTALOONS,4.454545455
URBANIC,3.380952381
HOUSE OF PATAUDI,4.333333333
SAFAA,4.101225865898192
SANGRIA,4.101225865898192
READIPRINT FASHIONS,4.101225865898192
BUY NEW TREND,4.101225865898192
BERRYLUSH CURVE,2.666666667
JANSI,4.101225865898192
MONTE CARLO,4.101225865898192
LEVIS,4.101225865898192
MAX,4.101225865898192
MISS CHASE,4.188118812
GO COLORS,3.914285714
SLENOR,4.342657343
STUDIO RASA,4.101225865898192
ZOLA,4.533333333
LIBAS,4.454545455
SUTA,4.101225865898192
DILLINGER,4.101225865898192
PEOPLE,3.9375
JC COLLECTION,4.101225865898192
AHIKA,3.842105263
LATIN QUARTERS,4.101225865898192
JANSI,4.101225865898192
DEFACTO,4.101225865898192
ATSEVAM,4.101225865898192
CLORA CREATION,4.2
98 DEGREE NORTH,4.101225865898192
VISHUDH,3.776744186
JUMP USA,4.101225865898192
URBANIC,3.916666667
KVSFAB,4.101225865898192
BROADSTAR,4.4
AKKRITI BY PANTALOONS,4.101225865898192
BIBA,4.823529412
ZALORA BASICS,4.101225865898192
MANGO,4.101225865898192
JANSI,4.101225865898192
STYLI,4.101225865898192
SATRANI,4.101225865898192
TAANZ,4.101225865898192
GERUA,3.803278689
ANUBHUTEE,4.287474849
KSUT,3.852459016
AGIL ATHLETICA,4.8
DUPATTA BAZAAR,4.101225865898192
ZALORA BASICS,4.101225865898192
FABALLEY,4.101225865898192
KICA,4.101225865898192
FOREVER NEW,4.101225865898192
FABNEST,4.101225865898192
JANSI,4.101225865898192
FREAKINS,4.101225865898192
SOCH,4.101225865898192
MARKS & SPENCER,4.101225865898192
AURELIA,4.242424242
STREET 9,4.25
AASI,3.571428571
REDROUND,4.12
HER BY INVICTUS,3.923076923
W,4.533333333
MISSGUIDED,2.8
FOREVER 21,4.101225865898192
CLORA CREATION,4.6
TOKYO TALKIES,3.777777778
KRAUS JEANS,4.101225865898192
STREET 9,4.101225865898192
MONJOLIKA FASHION,4.101225865898192
JANSI,4.101225865898192
LIVE OK,4.101225865898192
MISS CHASE,4.2
AKKRITI BY PANTALOONS,3.6
SHOPGARB,4.101225865898192
SHAE BY SASSAFRAS,4.078212291
DRESSBERRY,4.5
MISSGUIDED,4.101225865898192
SHAYE,4.101225865898192
KLOTTHE,4.101225865898192
HILL STREET,4.101225865898192
CLORA CREATION,4.101225865898192
CLORA CREATION,4.101225865898192
HRITIKA,3.692307692
JANSI,4.101225865898192
BOSTREET,4.101225865898192
CHARU,4.101225865898192
F LOOP,4.101225865898192
CLORA CREATION,4.230769231
ANTHEAA,3.863636364
JAIPUR KURTI,4.235294118
MASABA,4.101225865898192
ENAMOR,4.101225865898192
HONEY BY PANTALOONS,4.101225865898192
NAKKASHI,4.101225865898192
FOREVER 21,4.714285714
ROADSTER,4.842105263
ANOUK,4.1875
INDDUS,4.101225865898192
MIAZ LIFESTYLE,4.101225865898192
SHAVYA,4.101225865898192
RIVER OF DESIGN JEANS,4.101225865898192
BIBA,3.789473684
DUPATTA BAZAAR,4.4
MYSHKA,3.5
FLYING MACHINE,4.37254902
DIVA WALK EXCLUSIVE,4.101225865898192
GRACIT,4.875
IKI CHIC,4.101225865898192
HONEY BY PANTALOONS,4.538461538
ADIDAS,4.101225865898192
KESARYA,4.101225865898192
SHAVYA,4.101225865898192
AHALYAA,4.101225865898192
SWTANTRA,4.101225865898192
VERO MODA,4.101225865898192
BOSTREET,4.101225865898192
DUPATTA BAZAAR,4.358208955
ENAMOR,4.101225865898192
PEOPLE,4.101225865898192
DIVASTRI,4.2
VARANGA,3.849557522
TAG 7,4.111111111
KOOK N KEECH MARVEL,4.101225865898192
LAKSHITA,4.101225865898192
HONEY BY PANTALOONS,3.857142857
SOCH,4.101225865898192
ATHENA,4.391304348
OXXO,4.101225865898192
OXXO,4.101225865898192
NEXT ONE,4.101225865898192
SHAVYA,4.101225865898192
VISHUDH,4.101225865898192
DUPATTA BAZAAR,4.20952381
MARTINI,2.166666667
READIPRINT FASHIONS,4.101225865898192
VIVIDARTSY,4.101225865898192
HERE&NOW,3.84375
TAG 7,4.101225865898192
HOUSE OF KARI,4.101225865898192
ZOLA,4.101225865898192
SOCH,4.101225865898192
MITERA,4.101225865898192
VISHUDH,4.388888889
FOREVER 21,4.714285714
SHAVYA,4.101225865898192
VERO MODA,4.101225865898192
DUPATTA BAZAAR,3.888888889
MAYRA,3.755555556
CLORA CREATION,4.235294118
STREET 9,4.0
OXOLLOXO,4.333333333
READIPRINT FASHIONS,4.101225865898192
ROADSTER,4.350119904
VERO AMORE,4.101225865898192
SUGR,4.101225865898192
H&M,4.5
SHAVYA,4.101225865898192
VAN HEUSEN WOMAN,4.101225865898192
APNISHA,4.101225865898192
DRESSBERRY,4.101225865898192
NAVIYATA,4.101225865898192
DUPATTA BAZAAR,3.695652174
SANGRIA,4.103117506
RANGRITI,4.047619048
FABALLEY,3.2
LABEL REGALIA,4.101225865898192
RARE,3.923076923
ROADSTER,4.37826087
VERO AMORE,4.101225865898192
ROADSTER,4.571428571
HOUSE OF KARI,4.101225865898192
SOUNDARYA,4.101225865898192
DIVASTRI,4.101225865898192
SHAVYA,4.101225865898192
URBANIC,4.101225865898192
HRITIKA,4.101225865898192
ATHENA,4.246153846
TAG 7,4.213333333
ETHNOVOGUE,4.101225865898192
VARANGA,4.282926829
DIVA WALK EXCLUSIVE,4.0
SASSAFRAS,4.355769231
ONLY,4.0
SUTA,4.101225865898192
SAANJH,4.101225865898192
OXOLLOXO,4.101225865898192
M&H EASY,4.0
MIAZ LIFESTYLE,4.101225865898192
FREAKINS,4.101225865898192
SHAVYA,4.101225865898192
TOKYO TALKIES,4.101225865898192
VARANGA,4.1
ATHENA,4.5
YASH GALLERY,4.25
TREND ARREST,4.166666667
VBUYZ,4.270642202
DARZI,4.222222222
ATHENA,3.266666667
ETHNOVOGUE,4.101225865898192
INDDUS,2.166666667
DUPATTA BAZAAR,4.101225865898192
TREND ARREST,3.8
FREAKINS,1.5
SHAVYA,4.101225865898192
SANGRIA,2.75
TOKYO TALKIES,4.101225865898192
BELLE FILLE,4.101225865898192
MOKSHI,4.239071775
PORSORTE,4.101225865898192
HRX BY HRITHIK ROSHAN,5.0
ROADSTER,4.476923077
DUPATTA BAZAAR,4.101225865898192
MARKS & SPENCER,4.666666667
TREND ARREST,4.727272727
SASSAFRAS,3.833333333
ZOLA,4.101225865898192
SHAVYA,4.101225865898192
DRESSTIVE,4.101225865898192
URBANIC,4.101225865898192
TOKYO TALKIES,4.101225865898192
TRIYAH,4.101225865898192
BELLE FILLE,4.101225865898192
AASI,3.615384615
VARANGA,4.35
SANGRIA,4.0
IKI CHIC,4.101225865898192
DUPATTA BAZAAR,4.101225865898192
ANOUK,3.861111111
MITERA,3.142857143
GINNI ARORA LABEL,4.101225865898192
FREAKINS,4.101225865898192
MAST & HARBOUR,4.101225865898192
SHAVYA,4.101225865898192
READIPRINT FASHIONS,4.101225865898192
TANKHI,4.101225865898192
VIVIDARTSY,4.101225865898192
RARE,4.385204082
LIBAS,4.179218303
VISHUDH,3.934131737
NAYO,4.357237716
DILLINGER,4.727272727
LELA,4.101225865898192
RAISIN,4.101225865898192
SOCH,4.101225865898192
LABEL RITU KUMAR,4.101225865898192
SIRIL,4.101225865898192
BOSTREET,4.101225865898192
BEATITUDE,4.101225865898192
NEXT ONE,4.101225865898192
JANSI,4.101225865898192
ATSEVAM,4.101225865898192
